from	to	score
HTR2B	ERBB2	0.000413
HTR2B	POMC	0.000414
HTR2B	HTR3D	0.000418
HTR2B	IL1B	0.000427
HTR2B	KCNH2	0.000452
HTR2B	NTRK1	0.00048
HTR2B	TPH2	0.000484
HTR2B	HTR1E	0.000502
HTR2B	HTR3C	0.000504
HTR2B	PLCB2	0.000513
HTR2B	BDNF	0.00052
HTR2B	PLCB1	0.000522
HTR2B	ARRB2	0.000528
HTR2B	MAOB	0.000532
HTR2B	PLCB3	0.000543
HTR2B	HTR1A	0.000554
HTR2B	SLC6A3	0.000555
HTR2B	GRK2	0.000567
HTR2B	HTR1D	0.000575
HTR2B	SAG	6e-04
HTR2B	MAOA	0.000604
HTR2B	AGT	0.000618
HTR2B	HTR3B	0.000626
HTR2B	ARRB1	0.000673
HTR2B	GNA14	0.000709
HTR2B	HTR1B	0.000725
HTR2B	GNA15	0.000726
HTR2B	AGTR1	0.000746
HTR2B	HTR3A	0.00078
HTR2B	GRM2	0.000783
HTR2B	SLC6A4	0.000872
HTR2B	CACNA1F	9e-04
HTR2B	CACNA1D	0.000908
HTR2B	CACNA1C	0.000916
HTR2B	HTR2A	0.000962
HTR2B	HTR2C	0.000977
HTR2B	GNAQ	0.000995
WNT10A	BMP2	0.00041
WNT10A	HNF4A	0.000471
WNT10A	SHH	0.000496
WNT10A	DVL1	0.000511
WNT10A	FRZB	0.000529
WNT10A	WNT10B	0.00053
WNT10A	AXIN1	0.000542
WNT10A	WNT2	0.000544
WNT10A	WNT5B	0.000548
WNT10A	WNT2B	0.000549
WNT10A	WNT7B	0.000549
WNT10A	WNT3A	0.000551
WNT10A	WNT5A	0.000554
WNT10A	WNT7A	0.000555
WNT10A	WNT11	0.000563
WNT10A	WNT9B	0.000566
WNT10A	WNT8A	0.000573
WNT10A	WNT1	0.000573
WNT10A	WNT8B	0.000576
WNT10A	WNT4	0.000579
WNT10A	WNT9A	0.000581
WNT10A	LEF1	0.000656
WNT10A	CTNNB1	0.000689
WNT10A	AXIN2	0.000706
WNT10A	SFRP5	0.000802
WNT10A	DKK2	0.000815
WNT10A	FZD4	0.000841
WNT10A	DKK1	0.000845
WNT10A	FZD8	0.000908
WNT10A	GPC3	0.000911
WNT10A	FZD7	0.000912
WNT10A	LRP6	0.000914
WNT10A	FZD1	0.000921
WNT10A	NOTUM	0.00093
WNT10A	LRP5	0.000931
WNT10A	WIF1	0.000945
WNT10A	PORCN	0.000958
GYPC	ITGB1	4e-04
GYPC	EPB42	0.000422
GYPC	ICAM1	0.000438
GYPC	LMX1B	0.000443
GYPC	EPB41L1	0.000446
GYPC	TIMD4	0.00046
GYPC	HBE1	0.000464
GYPC	TMOD1	0.000479
GYPC	SCARB1	0.00048
GYPC	SCARB2	0.000489
GYPC	THBS1	0.000516
GYPC	GABBR2	0.000521
GYPC	SLC4A1	0.000538
GYPC	CD36	0.000645
GYPC	EGFR	0.000698
GYPC	CD44	0.000851
GYPC	ACKR1	0.000877
GYPC	GYPE	0.000902
GYPC	GYPA	0.000939
GYPC	GYPB	0.000962
TMOD1	ALAS2	0.000408
TMOD1	TRIM58	0.000409
TMOD1	ACTN2	0.000411
TMOD1	AHSP	0.000411
TMOD1	CSRP3	0.000421
TMOD1	SNCA	0.000422
TMOD1	BPGM	0.000438
TMOD1	KLF1	0.000439
TMOD1	MYBPC3	0.000453
TMOD1	GYPB	0.000508
TMOD1	TMOD3	0.000521
TMOD1	SPTA1	0.000536
TMOD1	SLC4A1	0.000567
TMOD1	FLNC	6e-04
TMOD1	MYH3	0.000604
TMOD1	TNNI3	0.000612
TMOD1	MYH6	0.000624
TMOD1	TNNC2	0.000624
TMOD1	DMD	0.000626
TMOD1	TNNT2	0.000652
TMOD1	TNNI1	0.000655
TMOD1	MYL3	0.000657
TMOD1	TNNI2	0.000658
TMOD1	TNNT1	7e-04
TMOD1	MYL1	0.000707
TMOD1	EPB42	0.000711
TMOD1	MYPN	0.000803
TMOD1	TTN	0.000805
TMOD1	TPM1	0.000818
TMOD1	NEB	0.00097
ORM1	HBB	0.000404
ORM1	CYP2C9	0.000405
ORM1	IL1A	0.000405
ORM1	PLG	0.000407
ORM1	UGT2B10	0.00041
ORM1	CYP1A2	0.000417
ORM1	ACTN2	0.000422
ORM1	TNNI3	0.000426
ORM1	SERPING1	0.000428
ORM1	CYP2D6	0.000428
ORM1	C8A	0.000429
ORM1	MYH6	0.000442
ORM1	C4A	0.000444
ORM1	APP	0.000446
ORM1	APOA4	0.000448
ORM1	TNF	0.000448
ORM1	SERPINF2	0.000462
ORM1	IL1B	0.000485
ORM1	F13B	0.000495
ORM1	C9	0.000497
ORM1	KNG1	0.000497
ORM1	CLEC3B	0.000507
ORM1	ITIH2	0.000513
ORM1	ITIH3	0.000524
ORM1	HBA1	0.000526
ORM1	RBP4	0.000533
ORM1	HPR	0.000544
ORM1	MMP9	0.000551
ORM1	SAA2	0.000558
ORM1	FN1	0.000572
ORM1	IL6	0.000589
ORM1	F2	0.000604
ORM1	SAA4	0.000616
ORM1	CYP2C19	0.000617
ORM1	C8G	0.000631
ORM1	APOC2	0.000633
ORM1	SERPINC1	0.000644
ORM1	C4BPA	0.000655
ORM1	LCN2	0.000707
ORM1	SAA1	0.000717
ORM1	CYP3A4	0.000745
ORM1	FGA	0.000747
ORM1	APOA2	0.000772
ORM1	HPX	0.000778
ORM1	FGG	0.000791
ORM1	A2M	0.000809
ORM1	FGB	0.000818
ORM1	CLU	0.000854
ORM1	HP	0.000973
ORM1	ALB	0.000998
GABBR2	SLC12A5	0.000401
GABBR2	HTR1A	0.000403
GABBR2	HTR1D	0.000405
GABBR2	SCN2A	0.000409
GABBR2	SCN1A	0.000409
GABBR2	LGI1	0.000413
GABBR2	GRIN1	0.000418
GABBR2	HTR2C	0.000439
GABBR2	GRM5	0.000443
GABBR2	CNTNAP2	0.000465
GABBR2	CHRNA6	0.000467
GABBR2	GRIA4	0.000472
GABBR2	BDNF	0.000482
GABBR2	GRIN2A	0.000491
GABBR2	CACNA1D	0.000505
GABBR2	GNAQ	0.000506
GABBR2	GRIA3	0.000507
GABBR2	NTRK2	0.000512
GABBR2	SLC6A3	0.000531
GABBR2	CACNA1B	0.000536
GABBR2	SLC6A4	0.000542
GABBR2	KCNJ12	0.000543
GABBR2	GRIA1	0.000545
GABBR2	GRIA2	0.000547
GABBR2	AGT	0.000547
GABBR2	CHRNB3	0.000568
GABBR2	DDC	0.000571
GABBR2	CHRNA3	0.000572
GABBR2	CHRNB4	0.000581
GABBR2	DRD2	0.000593
GABBR2	DRD1	0.000597
GABBR2	SLC6A1	0.000623
GABBR2	KCNJ4	0.000628
GABBR2	SLC1A2	0.000631
GABBR2	GRM8	0.000639
GABBR2	EDN2	0.00065
GABBR2	EDN3	0.000657
GABBR2	GRM2	0.00066
GABBR2	CHRNA5	0.00066
GABBR2	EDN1	0.000661
GABBR2	GNG8	0.000663
GABBR2	GNG12	0.000672
GABBR2	GHRL	0.000672
GABBR2	GNG10	0.000696
GABBR2	CHRNB2	0.000698
GABBR2	GNG4	0.000706
GABBR2	CHRNA4	0.000707
GABBR2	NPY	0.000721
GABBR2	SLC17A6	0.000723
GABBR2	GRIN2B	0.000741
GABBR2	SST	0.000745
GABBR2	TAS2R38	0.000758
GABBR2	CHRNA2	0.000767
GABBR2	GABRA6	0.00077
GABBR2	GABRG1	0.000786
GABBR2	GABRA4	0.000812
GABBR2	GABRG2	0.00083
GABBR2	GABRA2	0.00089
GABBR2	GABRA1	0.000901
GABBR2	KCNJ11	0.00091
GABBR2	KCNJ5	0.000911
GABBR2	KCNJ3	0.000959
HEMGN	CA1	0.00041
HEMGN	WNT11	0.000429
HEMGN	TRIM58	0.000473
HEMGN	SNCA	0.000488
HEMGN	HBD	0.000503
HEMGN	GYPE	0.000507
HEMGN	BPGM	0.000555
HEMGN	ALAS2	0.000582
HEMGN	HBM	0.000665
HEMGN	SPTA1	0.000667
HEMGN	SLC4A1	0.000676
HEMGN	GATA1	0.000692
HEMGN	KLF1	0.000699
HEMGN	GYPB	0.000747
HEMGN	AHSP	0.000748
HEMGN	EPB42	0.000804
HEMGN	GYPA	0.000834
CLPS	TFF2	0.000415
CLPS	INS	0.000442
CLPS	PRSS1	0.000527
CLPS	PLA2G1B	0.000633
CLPS	CPB1	0.00065
CLPS	LPL	0.000676
CLPS	LIPC	0.000705
CLPS	PROK2	0.000733
CLPS	CTRB1	0.000801
CLPS	PNLIP	0.000999
HTR3B	ADRA1A	0.000402
HTR3B	CYP2D6	0.000403
HTR3B	SLC6A3	0.000405
HTR3B	DRD1	0.000406
HTR3B	ADRA1B	0.000415
HTR3B	ANKK1	0.000421
HTR3B	ADRA2C	0.000433
HTR3B	MAOB	0.000436
HTR3B	ADRA2A	0.000455
HTR3B	OLFM3	0.000468
HTR3B	GABRG2	0.00047
HTR3B	MAOA	0.000512
HTR3B	VWC2	0.00054
HTR3B	CNIH3	0.00054
HTR3B	DLG4	0.00054
HTR3B	SHISA6	0.00054
HTR3B	SHISA8	0.00054
HTR3B	SHISA7	0.00054
HTR3B	COMT	0.000542
HTR3B	DRD3	0.000543
HTR3B	CACNG4	0.000543
HTR3B	CACNG7	0.000546
HTR3B	OLFM2	0.000549
HTR3B	CACNG8	0.000551
HTR3B	VWC2L	0.000558
HTR3B	CACNG2	0.000559
HTR3B	CACNG5	0.000562
HTR3B	GRIN2D	0.00057
HTR3B	GRID2	0.000573
HTR3B	DRD2	0.000576
HTR3B	CNIH2	0.000576
HTR3B	SHISA9	0.000584
HTR3B	GRIN2A	0.000596
HTR3B	GRIA1	6e-04
HTR3B	GRIN1	6e-04
HTR3B	GRIA2	0.000616
HTR3B	HTR1D	0.000618
HTR3B	GRIK4	0.000622
HTR3B	HTR2C	0.000629
HTR3B	GRIN2B	0.00063
HTR3B	GRIA4	0.000636
HTR3B	OPRM1	0.000636
HTR3B	GRIA3	0.000638
HTR3B	GRIK2	0.00064
HTR3B	HTR1A	0.000644
HTR3B	GRIN2C	0.000657
HTR3B	GRIK3	0.000658
HTR3B	HTR2A	0.000663
HTR3B	SLC6A4	0.000664
HTR3B	HTR1F	0.000678
HTR3B	HTR1B	0.000688
HTR3B	HTR7	0.000694
HTR3B	GRIN3A	0.000721
HTR3B	HTR1E	0.000723
HTR3B	HTR3E	0.000813
HTR3B	HTR3C	0.000982
HTR3B	HTR3D	0.000986
HTR3B	HTR3A	0.000999
THBS1	IGF1R	0.000401
THBS1	THBD	0.000403
THBS1	ERBB4	0.000403
THBS1	ANGPTL4	0.000405
THBS1	VEGFD	0.000412
THBS1	RPS19	0.000416
THBS1	AGT	0.000425
THBS1	CDH5	0.000427
THBS1	FGF1	0.000428
THBS1	IL1A	0.000434
THBS1	GP1BA	0.000434
THBS1	PDGFRB	0.000437
THBS1	CD5L	0.000439
THBS1	LPIN1	0.00044
THBS1	CFH	0.000441
THBS1	NOS3	0.000442
THBS1	PGF	0.00045
THBS1	SERPINA4	0.00045
THBS1	CD34	0.00045
THBS1	FGF8	0.000451
THBS1	IL10	0.000451
THBS1	FGF3	0.000454
THBS1	F7	0.000455
THBS1	FLNC	0.000456
THBS1	INS	0.000456
THBS1	FGF5	0.000456
THBS1	ERBB2	0.000461
THBS1	LGR4	0.000462
THBS1	ALB	0.000463
THBS1	SPARCL1	0.000465
THBS1	TIMD4	0.000474
THBS1	FGF17	0.000476
THBS1	APP	0.000479
THBS1	TIE1	0.000485
THBS1	CLEC4M	0.000487
THBS1	FGF18	0.00049
THBS1	TEK	0.00049
THBS1	FRZB	0.00049
THBS1	BMP2	0.000492
THBS1	ERBB3	0.000494
THBS1	ITIH2	0.000496
THBS1	F2	0.000497
THBS1	FGF16	0.000499
THBS1	C4BPA	0.000501
THBS1	FGF9	0.000501
THBS1	SFTPC	0.000505
THBS1	FGF10	0.000507
THBS1	WNT3A	0.000507
THBS1	NID1	0.000511
THBS1	ANGPT4	0.000514
THBS1	CTNNB1	0.000516
THBS1	PTX3	0.000519
THBS1	GAPDH	0.000519
THBS1	EPCAM	0.00052
THBS1	KNG1	0.000522
THBS1	GATA1	0.000523
THBS1	FLT1	0.000544
THBS1	FGF7	0.000552
THBS1	F10	0.000552
THBS1	CSF1R	0.000552
THBS1	RSPO3	0.000555
THBS1	VEGFC	0.000558
THBS1	TNF	0.000567
THBS1	ACAN	0.000576
THBS1	EGF	0.000581
THBS1	IL1B	0.000581
THBS1	FGF13	0.000584
THBS1	AKT1	0.000587
THBS1	CLEC3B	0.000589
THBS1	BMP1	0.000591
THBS1	A2M	0.000592
THBS1	CLU	6e-04
THBS1	ANGPT2	6e-04
THBS1	NRP1	0.000601
THBS1	MET	0.000627
THBS1	PECAM1	0.000628
THBS1	F3	0.000631
THBS1	EDN1	0.000641
THBS1	ENG	0.00065
THBS1	IGF1	0.000658
THBS1	VCAM1	0.000668
THBS1	ICAM1	0.00067
THBS1	EGFR	0.000708
THBS1	CXCL8	0.000713
THBS1	ANGPT1	0.000716
THBS1	ITGB7	0.000734
THBS1	PLAU	0.000738
THBS1	ITGA8	0.000746
THBS1	CCN2	0.000749
THBS1	CD44	0.000767
THBS1	VWF	0.000771
THBS1	IL6	0.000772
THBS1	ITGB6	0.000775
THBS1	FGG	0.000795
THBS1	FGB	0.000801
THBS1	ITGA7	0.000811
THBS1	FGF2	0.000841
THBS1	SERPINF2	0.000858
THBS1	ITGB5	0.000859
THBS1	COL18A1	0.000864
THBS1	KDR	0.000873
THBS1	PLG	0.000879
THBS1	FGA	0.000903
THBS1	ITGA2B	0.00094
THBS1	SDC4	0.000977
THBS1	ITGB3	0.000984
THBS1	ITGB1	0.000989
THBS1	SDC1	0.000989
THBS1	SCARB1	0.000994
THBS1	SCARB2	0.000997
THBS1	MMP9	0.000997
THBS1	FN1	0.000999
THBS1	CD36	0.000999
PLCB2	BDNF	0.000448
PLCB2	CA4	0.000451
PLCB2	MMP9	0.000483
PLCB2	SAA1	0.000499
PLCB2	EDN3	0.000499
PLCB2	EDN2	0.000499
PLCB2	AVPR1A	0.000502
PLCB2	F2	0.000506
PLCB2	AGTR1	0.000515
PLCB2	TAC3	0.000517
PLCB2	SNCG	0.000519
PLCB2	TRH	0.000521
PLCB2	HTR2C	0.000523
PLCB2	AVP	0.000523
PLCB2	LPAR3	0.000527
PLCB2	GRIK2	0.000527
PLCB2	PMCH	0.000528
PLCB2	HCRTR1	0.000528
PLCB2	OXTR	0.000528
PLCB2	HTR2A	0.000529
PLCB2	GRIK3	0.00053
PLCB2	EDNRB	0.000537
PLCB2	FZD4	0.000537
PLCB2	CHRM5	0.000539
PLCB2	PROK2	0.000541
PLCB2	LPAR4	0.000543
PLCB2	APP	0.000543
PLCB2	WNT5A	0.000544
PLCB2	LPAR6	0.000548
PLCB2	WNT11	0.00055
PLCB2	GAST	0.000555
PLCB2	P2RY2	0.000558
PLCB2	AGT	0.000562
PLCB2	KNG1	0.000569
PLCB2	GRM5	0.00057
PLCB2	LPAR2	0.000571
PLCB2	HCRT	0.000572
PLCB2	LPAR1	0.000574
PLCB2	CHRM1	0.000585
PLCB2	ADRA1A	0.000586
PLCB2	F2R	0.000596
PLCB2	PIK3R5	6e-04
PLCB2	ADRA1D	0.000602
PLCB2	LPAR5	0.000602
PLCB2	ADRA1B	0.000624
PLCB2	GHRL	0.000648
PLCB2	FGFR3	0.00065
PLCB2	MET	0.00065
PLCB2	PDGFRB	0.000651
PLCB2	EPHA2	0.000654
PLCB2	TEK	0.000655
PLCB2	GNG10	0.000655
PLCB2	KDR	0.000656
PLCB2	EDN1	0.000658
PLCB2	FGFR2	0.000658
PLCB2	FLT1	0.000658
PLCB2	INSR	0.000659
PLCB2	FGFR1	0.000662
PLCB2	FGFR4	0.000664
PLCB2	IGF1R	0.000666
PLCB2	KIT	0.000666
PLCB2	GNG12	0.00068
PLCB2	FLT4	0.000687
PLCB2	EGFR	0.000691
PLCB2	DGKE	0.000693
PLCB2	CALML6	0.000701
PLCB2	GNG8	0.000702
PLCB2	CALML3	0.000704
PLCB2	CALML5	0.000704
PLCB2	CALML4	0.000707
PLCB2	DGKZ	0.000723
PLCB2	PKD2L1	0.000739
PLCB2	DGKQ	0.000743
PLCB2	CSF1R	0.000745
PLCB2	PLCB1	0.000801
PLCB2	PLCB3	0.000835
PLCB2	TAS2R38	0.000878
PLCB2	GNG4	0.000908
PLCB2	GNA14	0.000957
PLCB2	GNA15	0.000976
PLCB2	GNAQ	0.000994
ADAM10	RPS27A	4e-04
ADAM10	PXDNL	0.000402
ADAM10	UBA52	0.000405
ADAM10	ITGB5	0.000406
ADAM10	ERBB2	0.000443
ADAM10	CTNNB1	0.00045
ADAM10	ACE2	0.00046
ADAM10	IL1B	0.000464
ADAM10	GAPDH	0.000473
ADAM10	IL6	0.000478
ADAM10	CD59	0.000481
ADAM10	FN1	0.000483
ADAM10	CD44	0.000495
ADAM10	A2M	0.000497
ADAM10	FGF10	0.00053
ADAM10	TGFA	0.000534
ADAM10	CDH5	0.000536
ADAM10	C8G	0.00054
ADAM10	CALML3	0.000544
ADAM10	CALML6	0.000544
ADAM10	CALML5	0.000544
ADAM10	CALML4	0.000545
ADAM10	EGFR	0.000546
ADAM10	TNF	0.000556
ADAM10	AGER	0.000571
ADAM10	ITGB1	0.000575
ADAM10	MMP9	0.000604
ADAM10	IGF1R	0.000617
ADAM10	EPHA2	0.000639
ADAM10	APLP2	0.000665
ADAM10	AKT1	0.000672
ADAM10	C8A	0.00072
ADAM10	C7	0.00072
ADAM10	C8B	0.00072
ADAM10	SLC25A4	0.00072
ADAM10	C6	0.00072
ADAM10	C9	0.00072
ADAM10	EGF	0.000746
ADAM10	CD34	0.000756
ADAM10	APP	0.00095
ADAM10	DLG1	0.000982
ADAM10	TSPAN33	0.000987
CYP2C9	CYP7A1	0.000409
CYP2C9	INS	0.000428
CYP2C9	MTHFR	0.000434
CYP2C9	PPARA	0.000436
CYP2C9	MAOB	0.000454
CYP2C9	MAOA	0.000458
CYP2C9	HNF4A	0.000471
CYP2C9	SULT1C3	0.000501
CYP2C9	SULT1C4	0.000503
CYP2C9	G6PD	0.000503
CYP2C9	SULT1B1	0.000516
CYP2C9	H6PD	0.000532
CYP2C9	SLCO1A2	0.000557
CYP2C9	ALB	0.00057
CYP2C9	KCNH2	0.000589
CYP2C9	ADH1B	0.00059
CYP2C9	F2	0.000598
CYP2C9	ADH6	0.000599
CYP2C9	RBP4	0.000621
CYP2C9	CYB5A	0.000625
CYP2C9	SLC6A4	0.000628
CYP2C9	NAT2	0.000631
CYP2C9	CYP1B1	0.000631
CYP2C9	F7	0.000643
CYP2C9	PLB1	0.000653
CYP2C9	PLA2G2E	0.000655
CYP2C9	PLA2G5	0.000655
CYP2C9	PLA2G2D	0.000656
CYP2C9	PLA2G2F	0.000658
CYP2C9	PLA2G6	0.000667
CYP2C9	PLA2G1B	0.000668
CYP2C9	PLA2G10	0.000669
CYP2C9	ABCG2	0.00067
CYP2C9	PLA2G12B	0.000676
CYP2C9	HTR7	0.000681
CYP2C9	PLA2G2A	0.000688
CYP2C9	COMT	0.000688
CYP2C9	PLA2G4A	0.000702
CYP2C9	CYP2D6	0.000781
CYP2C9	UGT2B11	0.000876
CYP2C9	UGT2A2	0.000876
CYP2C9	UGT2B28	0.000877
CYP2C9	UGT2B17	0.00088
CYP2C9	UGT1A5	0.000881
CYP2C9	UGT2B10	0.000883
CYP2C9	UGT1A3	0.000898
CYP2C9	MGST1	0.000907
CYP2C9	MGST3	0.000907
CYP2C9	MGST2	0.000908
CYP2C9	GSTM4	0.000908
CYP2C9	GSTO2	0.000912
CYP2C9	UGT1A9	0.000913
CYP2C9	UGT2B15	0.000914
CYP2C9	GSTO1	0.000915
CYP2C9	GSTA4	0.000916
CYP2C9	GSTT2B	0.00092
CYP2C9	GSTA5	0.00092
CYP2C9	ALOX15	0.000921
CYP2C9	CYP2B6	0.000921
CYP2C9	ALDH1A3	0.000923
CYP2C9	CYP26C1	0.000925
CYP2C9	CYP2J2	0.000925
CYP2C9	CYP2C8	0.000928
CYP2C9	UGT2B7	0.000928
CYP2C9	UGT1A7	0.000928
CYP2C9	UGT2B4	0.000929
CYP2C9	UGT1A10	0.00093
CYP2C9	GSTA2	0.000931
CYP2C9	GSTM3	0.000931
CYP2C9	UGT1A1	0.000932
CYP2C9	UGT1A8	0.000936
CYP2C9	CYP2E1	0.000936
CYP2C9	UGT1A4	0.000937
CYP2C9	CYP4F8	0.000942
CYP2C9	CYP4A22	0.000945
CYP2C9	CYP2A6	0.000946
CYP2C9	GSTA1	0.000947
CYP2C9	CYP1A2	0.000947
CYP2C9	FMO3	0.000948
CYP2C9	HPGDS	0.000948
CYP2C9	GSTM1	0.000951
CYP2C9	GSTP1	0.000951
CYP2C9	CYP4A11	0.000955
CYP2C9	EPHX1	0.000963
CYP2C9	AOX1	0.000964
CYP2C9	UGT1A6	0.000964
CYP2C9	CYP3A4	0.00098
CYP2C9	CYP2C19	0.000988
TRHDE	PGPEP1	0.000686
TRHDE	TRH	0.000933
LRP6	FGF8	0.000416
LRP6	SHH	0.000416
LRP6	ICAM1	0.00043
LRP6	SP7	0.000433
LRP6	BGLAP	0.000448
LRP6	EGFR	0.000449
LRP6	ACAN	0.000458
LRP6	BMP2	0.000463
LRP6	APP	0.000475
LRP6	GAPDH	0.00048
LRP6	NOG	0.000493
LRP6	LDLRAP1	5e-04
LRP6	UBA52	0.000501
LRP6	PTPRZ1	0.000503
LRP6	AKT1	0.000516
LRP6	RSPO2	0.000522
LRP6	NTRK1	0.000543
LRP6	PORCN	0.000547
LRP6	FRZB	0.000558
LRP6	SFRP5	0.000609
LRP6	RUNX2	0.000627
LRP6	RPS27A	0.00063
LRP6	LGR4	0.000631
LRP6	CD44	0.000632
LRP6	PDGFRB	0.00064
LRP6	LGR6	0.000644
LRP6	RSPO3	0.000652
LRP6	LEF1	0.000683
LRP6	CCN2	0.000723
LRP6	HNF4A	0.000726
LRP6	LGR5	0.000737
LRP6	SERPINA4	0.000777
LRP6	AXIN2	0.000782
LRP6	RNF43	0.000796
LRP6	WNT9A	0.000809
LRP6	WIF1	0.000817
LRP6	WNT11	0.000862
LRP6	WNT8B	0.000865
LRP6	NDP	0.000886
LRP6	WNT8A	0.000898
LRP6	WNT9B	0.000898
LRP6	WNT5B	0.000901
LRP6	WNT4	0.000912
LRP6	ZNRF3	0.000924
LRP6	WNT2B	0.000934
LRP6	WNT5A	0.000953
LRP6	WNT7B	0.000953
LRP6	RSPO1	0.000959
LRP6	FZD1	0.000976
LRP6	WNT10B	0.000981
LRP6	WNT2	0.000982
LRP6	WNT7A	0.000987
LRP6	FZD7	0.000989
LRP6	CTNNB1	0.000992
LRP6	FZD8	0.000994
LRP6	KREMEN1	0.000997
LRP6	DVL1	0.000998
LRP6	WNT3A	0.000999
LRP6	WNT1	0.000999
LRP6	DKK1	0.000999
LRP6	FZD4	0.000999
LRP6	AXIN1	0.000999
LRP6	DKK2	0.000999
LRP6	LRP5	0.000999
VWF	NKX2-5	0.000402
VWF	RPS24	0.000403
VWF	LEP	0.000409
VWF	RPS28	0.000417
VWF	RPS20	0.000417
VWF	RBP3	0.000423
VWF	EGFR	0.000424
VWF	HPX	0.000424
VWF	FGF13	0.000427
VWF	STXBP5	0.00043
VWF	PGF	0.000435
VWF	BGLAP	0.000436
VWF	TNNI3	0.000445
VWF	F5	0.000448
VWF	FGF8	0.000449
VWF	C4A	0.000451
VWF	TNNT2	0.000451
VWF	SFTPD	0.000452
VWF	ARRB2	0.000453
VWF	PPARG	0.000454
VWF	KLK4	0.000455
VWF	VEGFC	0.000458
VWF	GPIHBP1	0.00046
VWF	FGF5	0.000461
VWF	UBA52	0.000462
VWF	FGF3	0.000463
VWF	FGF9	0.000464
VWF	FGF16	0.000465
VWF	FGF18	0.000467
VWF	TTN	0.000468
VWF	ARRB1	0.000468
VWF	C1R	0.000475
VWF	CFH	0.000475
VWF	FGF17	0.000478
VWF	FGF1	0.000479
VWF	COL18A1	0.000479
VWF	SPARCL1	0.000481
VWF	ADIPOQ	0.000481
VWF	AGER	0.000486
VWF	ADRA2B	0.000492
VWF	SCARB2	0.000497
VWF	FGF10	0.000501
VWF	ACKR1	0.000501
VWF	IL1A	0.000507
VWF	PLAU	0.000508
VWF	SCARB1	0.000513
VWF	CSF1R	0.000514
VWF	HP	0.000514
VWF	IL10	0.000517
VWF	PDPN	0.000517
VWF	FGF7	0.000523
VWF	IGF1	0.000523
VWF	FLNC	0.000525
VWF	SERPING1	0.000525
VWF	MET	0.000527
VWF	AKT1	0.000545
VWF	C1S	0.000547
VWF	ADGRF5	0.000548
VWF	FLT4	0.000554
VWF	CLEC4M	0.000561
VWF	GAPDH	0.000568
VWF	NID1	0.000569
VWF	SERPINA5	0.000572
VWF	RPS19	0.000573
VWF	AGT	0.000597
VWF	KIT	0.000602
VWF	A2M	0.000603
VWF	PDGFRB	0.000605
VWF	F13B	0.000609
VWF	ACE2	0.00061
VWF	INS	0.000617
VWF	IL1B	0.000629
VWF	BMP2	0.00063
VWF	PXDNL	0.000639
VWF	SDC1	0.000649
VWF	CD44	0.000657
VWF	SERPINF2	0.000661
VWF	F2R	0.000669
VWF	FGF2	0.000669
VWF	TIE1	0.000677
VWF	FLT1	0.000695
VWF	ITGB6	0.000705
VWF	F11	0.000705
VWF	ITGA8	0.000708
VWF	ITGA7	0.000711
VWF	EGF	0.000711
VWF	IL6	0.000716
VWF	ENG	0.000718
VWF	ITGB7	0.000719
VWF	KNG1	0.000738
VWF	ITGB5	0.000739
VWF	ANGPT1	0.000755
VWF	TEK	0.000757
VWF	ICAM1	0.000769
VWF	TNF	0.000789
VWF	PLG	0.000798
VWF	CD36	0.000803
VWF	MMP9	0.000805
VWF	FAU	0.000806
VWF	NOS3	0.000811
VWF	ITGB1	0.000834
VWF	KDR	0.000848
VWF	CD34	0.000849
VWF	VCAM1	0.000857
VWF	SERPINC1	0.00086
VWF	FGG	0.000863
VWF	FGA	0.000866
VWF	ALB	0.000871
VWF	FGB	0.000878
VWF	CDH5	0.000881
VWF	CCN2	0.000884
VWF	EDN1	0.000898
VWF	ANGPT2	0.000903
VWF	F7	0.000911
VWF	THBD	0.000912
VWF	PECAM1	0.000918
VWF	CLDN5	0.00092
VWF	CXCL8	0.000962
VWF	F2	0.000966
VWF	F10	0.000978
VWF	F3	0.00098
VWF	GP5	0.000996
VWF	ADAMTS13	0.000997
VWF	ITGB3	0.000998
VWF	GP9	0.000998
VWF	FN1	0.000998
VWF	GP1BB	0.000998
VWF	F8	0.000999
VWF	GP1BA	0.000999
VWF	ITGA2B	0.000999
CASQ2	AGT	0.000417
CASQ2	TNNT1	0.00042
CASQ2	KCNJ12	0.000423
CASQ2	NKX2-5	0.000432
CASQ2	TNNC2	0.000443
CASQ2	SGCD	0.000446
CASQ2	SCN1B	0.00045
CASQ2	MYLK2	0.000459
CASQ2	SGCA	0.000462
CASQ2	DTNA	0.000466
CASQ2	TNNI2	0.000512
CASQ2	KCNJ5	0.000523
CASQ2	SCN4B	0.000533
CASQ2	MYPN	0.000539
CASQ2	TNNI1	0.000543
CASQ2	ANKRD1	0.000546
CASQ2	GPD1L	0.000552
CASQ2	TPM1	0.000556
CASQ2	MYL1	0.000571
CASQ2	TCAP	0.000583
CASQ2	KCNE2	0.000598
CASQ2	KCNE1	0.000599
CASQ2	TNNI3	0.000614
CASQ2	HCN4	0.000633
CASQ2	CAV3	0.000634
CASQ2	TTN	0.000638
CASQ2	CALML4	0.00064
CASQ2	CALML6	0.000641
CASQ2	CALML5	0.000653
CASQ2	MYH6	0.00066
CASQ2	CALML3	0.00066
CASQ2	KCNH2	0.000662
CASQ2	MYBPC3	0.000664
CASQ2	TNNT2	0.000673
